filename	label	AD	DBD	part_of	Template	synonyms	comment
63x-Brain-1958765481812820066	JRC_OL0070B_Brain_2016_20131210_31_C2_63x	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0070B|GMR_OL0070B|JRC_OL0070B	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131210_31_C2', age: 'Day 1-5'
63x-Brain-1958765496488689762	JRC_OL0070B_Brain_2016_20131210_31_C4_63x	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0070B|GMR_OL0070B|JRC_OL0070B	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131210_31_C4', age: 'Day 1-5'
63x-Brain-1958765561936609378	JRC_OL0019B_Brain_2016_20131210_31_F2_63x	P{R35D04-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0019B|GMR_OL0019B|JRC_OL0019B	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131210_31_F2', age: 'Day 1-5'
63x-Brain-1958765584397107298	JRC_OL0027B_Brain_2016_20131210_31_G2_63x	P{R14A11-p65.AD}	P{R50C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0027B|GMR_OL0027B|JRC_OL0027B	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131210_31_G2', age: 'Day 1-5'
63x-Brain-1958765671181451362	JRC_SS00941_Brain_2016_20131211_31_A3_63x	PBac{R47E07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00941|GMR_SS00941|JRC_SS00941	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131211_31_A3', age: 'Day 1-5'
63x-Brain-1958765866086563938	JRC_SS00343_Brain_2016_20131211_31_J1_63x	PBac{R17A04-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00343|GMR_SS00343|JRC_SS00343	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131211_31_J1', age: 'Day 1-5'
63x-Brain-1958765873581785186	JRC_SS00343_Brain_2016_20131211_31_J2_63x	PBac{R17A04-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00343|GMR_SS00343|JRC_SS00343	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131211_31_J2', age: 'Day 1-5'
63x-Brain-1971521836864766050	JRC_OL0001B_Brain_2016_20131227_31_F3_63x	P{R64G10-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0001B|GMR_OL0001B|JRC_OL0001B	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131227_31_F3', age: 'Day 1-5'
63x-Brain-1965225978783334407	JRC_OL0008B_Brain_2016_20131227_31_G3_63x	P{R35D04-p65.AD}	P{R55F01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0008B|GMR_OL0008B|JRC_OL0008B	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131227_31_G3', age: 'Day 1-5'
63x-Brain-1971522337262010466	JRC_OL0042B_Brain_2016_20140121_32_F3_63x	P{R26A03-p65.AD}	P{R24A02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0042B|GMR_OL0042B|JRC_OL0042B	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140121_32_F3', age: 'Day 1-5'
63x-Brain-1971522347873599586	JRC_OL0044B_Brain_2016_20140121_32_H1_63x	P{R55C04-p65.AD}	P{R85F11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0044B|GMR_OL0044B|JRC_OL0044B	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140121_32_H1', age: 'Day 1-5'
63x-Brain-2011282052510384226	JRC_OL0048B_Brain_2016_20140425_31_C1_63x	P{R19G02-p65.AD}	P{R75G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0048B|GMR_OL0048B|JRC_OL0048B	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140425_31_C1', age: 'Day 1-5'
63x-Brain-2019981410135179362	JRC_OL0046B_Brain_2016_20140425_32_B1_63x	P{R26A03-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0046B|GMR_OL0046B|JRC_OL0046B	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140425_32_B1', age: 'Day 1-5'
63x-Brain-2019981555467812962	JRC_OL0008B_Brain_2016_20140425_32_G2_63x	P{R35D04-p65.AD}	P{R55F01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0008B|GMR_OL0008B|JRC_OL0008B	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140425_32_G2', age: 'Day 1-5'
63x-Brain-2018431474612568071	JRC_OL0005B_Brain_2016_20140516_31_D3_63x	P{R21D03-p65.AD}	P{R65C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0005B|GMR_OL0005B|JRC_OL0005B	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140516_31_D3', age: 'Day 1-5'
63x-Brain-2100932939083677794	JRC_SS02638_Brain_2016_20141231_31_C5_63x	P{VT038216-p65.AD}	P{VT026477-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	BJD_SS02638|GMR_BJD_SS02638|JRC_BJD_SS02638	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_31_C5', age: 'Day 1-5'
63x-Brain-2100932983627186274	JRC_SS02645_Brain_2016_20141231_31_H3_63x	P{VT027704-p65.AD}	P{VT040569-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	BJD_SS02645|GMR_BJD_SS02645|JRC_BJD_SS02645	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_31_H3', age: 'Day 1-5'
63x-Brain-2100933000551202914	JRC_SS02650_Brain_2016_20141231_31_I4_63x	P{VT009792-p65.AD}	P{VT002021-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	BJD_SS02650|GMR_BJD_SS02650|JRC_BJD_SS02650	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_31_I4', age: 'Day 1-5'
63x-Brain-2113455647583371362	JRC_SS02445_Brain_2016_20150128_32_F3_63x	P{VT007747-p65.AD}	P{R85H06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02445|GMR_SS02445|JRC_SS02445	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150128_32_F3', age: 'Day 1-5'
63x-Brain-2222849977678299234	JRC_SS03822_Brain_2016_20151124_31_C4_63x	P{VT043920-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03822|GMR_SS03822|JRC_SS03822	tile(s): 'ventral, left_dorsal, right_dorsal, right_optic_lobe, left_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151124_31_C4', age: 'Day 1-5'
20x-VNC-2020722766663123042	JRC_OL0010B_VNC_2016_20140611_32_C1_20x	P{R92B11-p65.AD}	P{R82D11-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0010B|GMR_OL0010B|JRC_OL0010B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_32_C1', age: 'Day 1-5'
20x-VNC-2020722768114352226	JRC_OL0015B_VNC_2016_20140611_32_D1_20x	P{R22H02-p65.AD}	P{R20G06-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0015B|GMR_OL0015B|JRC_OL0015B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_32_D1', age: 'Day 1-5'
20x-VNC-2020722772065386594	JRC_OL0005B_VNC_2016_20140611_32_F1_20x	P{R21D03-p65.AD}	P{R65C12-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0005B|GMR_OL0005B|JRC_OL0005B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_32_F1', age: 'Day 1-5'
20x-VNC-2020722776121278562	JRC_OL0027B_VNC_2016_20140611_32_H1_20x	P{R14A11-p65.AD}	P{R50C10-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0027B|GMR_OL0027B|JRC_OL0027B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_32_H1', age: 'Day 1-5'
20x-VNC-2021466527429034082	JRC_OL0003B_VNC_2016_20140612_31_A1_20x	P{R24A02-p65.AD}	P{R26A03-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0003B|GMR_OL0003B|JRC_OL0003B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_A1', age: 'Day 1-5'
20x-VNC-2021466528737656930	JRC_OL0042B_VNC_2016_20140612_31_B1_20x	P{R26A03-p65.AD}	P{R24A02-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0042B|GMR_OL0042B|JRC_OL0042B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_B1', age: 'Day 1-5'
20x-VNC-2021466565618172002	JRC_SS00315_VNC_2016_20140613_31_D1_20x	P{R47H03-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00315|GMR_SS00315|JRC_SS00315	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_D1', age: 'Day 1-5'
20x-VNC-2021466530985803874	JRC_OL0004B_VNC_2016_20140612_31_C3_20x	P{R24A02-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0004B|GMR_OL0004B|JRC_OL0004B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_C3', age: 'Day 1-5'
20x-VNC-2259780008018968613	JRC_OL0019B_VNC_2016_20140611_31_A2_20x	P{R35D04-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0019B|GMR_OL0019B|JRC_OL0019B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_A2', age: 'Day 1-5'
20x-VNC-2021466568596127842	JRC_OL0081B_VNC_2016_20140613_31_E3_20x	P{R47E07-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0081B|GMR_OL0081B|JRC_OL0081B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_E3', age: 'Day 1-5'
20x-VNC-2259780011294720037	JRC_OL0020B_VNC_2016_20140611_31_D1_20x	P{R35D04-p65.AD}	P{R80E07-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0020B|GMR_OL0020B|JRC_OL0020B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_D1', age: 'Day 1-5'
20x-VNC-2021466531883384930	JRC_OL0017B_VNC_2016_20140612_31_D2_20x	P{R82D11-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0017B|GMR_OL0017B|JRC_OL0017B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_D2', age: 'Day 1-5'
20x-VNC-2021466543874900066	JRC_OL0011B_VNC_2016_20140612_32_A2_20x	P{R82D11-p65.AD}	P{R92B11-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0011B|GMR_OL0011B|JRC_OL0011B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_32_A2', age: 'Day 1-5'
20x-VNC-2021466569904750690	JRC_OL0087B_VNC_2016_20140613_31_F2_20x	P{R82D11-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0087B|GMR_OL0087B|JRC_OL0087B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_F2', age: 'Day 1-5'
20x-VNC-2259780021839200293	JRC_OL0021B_VNC_2016_20140611_31_E2_20x	P{R35D04-p65.AD}	P{R82D11-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0021B|GMR_OL0021B|JRC_OL0021B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_E2', age: 'Day 1-5'
20x-VNC-2021466534026674274	JRC_OL0046B_VNC_2016_20140612_31_F1_20x	P{R26A03-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0046B|GMR_OL0046B|JRC_OL0046B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_F1', age: 'Day 1-5'
20x-VNC-2259780025836372005	JRC_OL0022B_VNC_2016_20140611_31_F1_20x	P{R35D04-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0022B|GMR_OL0022B|JRC_OL0022B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_F1', age: 'Day 1-5'
20x-VNC-2021466536492925026	JRC_OL0092C_VNC_2016_20140612_31_G2_20x	PBac{R92B02-p65.AD}	P{R38E08-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0092C|GMR_OL0092C|JRC_OL0092C	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_G2', age: 'Day 1-5'
20x-VNC-2259780036422795301	JRC_OL0023B_VNC_2016_20140611_31_G2_20x	P{R72C08-p65.AD}	P{R50D07-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0023B|GMR_OL0023B|JRC_OL0023B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_G2', age: 'Day 1-5'
20x-VNC-2021466574824669282	JRC_OL0071B_VNC_2016_20140613_31_I1_20x	P{R91B01-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0071B|GMR_OL0071B|JRC_OL0071B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_I1', age: 'Day 1-5'
20x-VNC-2021466539995168866	JRC_OL0007B_VNC_2016_20140612_31_I1_20x	P{R35D04-p65.AD}	P{R65B05-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0007B|GMR_OL0007B|JRC_OL0007B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_I1', age: 'Day 1-5'
20x-VNC-2021466577353834594	JRC_OL0077B_VNC_2016_20140613_31_J2_20x	P{R92B02-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0077B|GMR_OL0077B|JRC_OL0077B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_J2', age: 'Day 1-5'
20x-VNC-2021466541656113250	JRC_OL0008B_VNC_2016_20140612_31_J1_20x	P{R35D04-p65.AD}	P{R55F01-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0008B|GMR_OL0008B|JRC_OL0008B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_J1', age: 'Day 1-5'
20x-VNC-2021466552771018850	JRC_OL0044B_VNC_2016_20140612_32_F1_20x	P{R55C04-p65.AD}	P{R85F11-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0044B|GMR_OL0044B|JRC_OL0044B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_32_F1', age: 'Day 1-5'
20x-VNC-2021466583804674146	JRC_OL0218B_VNC_2016_20140620_31_D4_20x	P{R47E07-p65.AD}	P{VT049344-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0218B|GMR_OL0218B|JRC_OL0218B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140620_31_D4', age: 'Day 1-5'
20x-VNC-2021466556076130402	JRC_OL0045B_VNC_2016_20140612_32_G4_20x	P{R55C04-p65.AD}	P{R41C05-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0045B|GMR_OL0045B|JRC_OL0045B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_32_G4', age: 'Day 1-5'
20x-VNC-2021466558169088098	JRC_OL0001B_VNC_2016_20140612_32_I1_20x	P{R64G10-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0001B|GMR_OL0001B|JRC_OL0001B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_32_I1', age: 'Day 1-5'
20x-VNC-2259780060309356581	JRC_SS00940_VNC_2016_20140611_31_B2_20x	P{R35D04-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00940|GMR_SS00940|JRC_SS00940	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_B2', age: 'Day 1-5'
20x-VNC-2259780063639633957	JRC_SS00937_VNC_2016_20140611_31_C2_20x	P{R22A07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00937|GMR_SS00937|JRC_SS00937	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_C2', age: 'Day 1-5'
