filename	label	AD	DBD	part_of
Janelia-2129697627808202850-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_970_855_2646521884039970855_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01549_VNC_2020__1	P{VT029814-p65.AD}	P{VT003280-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697629834051682-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_957_416_2646551227977957416_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01549_VNC_2020__2	P{VT029814-p65.AD}	P{VT003280-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697654882435170-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_828_070_2646529242438828070_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01553_VNC_2020__1	P{VT003476-p65.AD}	P{R89A03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697753410830434-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_917_607_2646526076615917607_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01051_VNC_2020__1	P{VT019391-p65.AD}	P{VT028198-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697763200335970-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_508_840_2646530050018508840_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01543_VNC_2020__1	P{VT043288-p65.AD}	P{VT028153-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697766958432354-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_937_192_2646532092069937192_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01559_VNC_2020__1	P{R29F12-p65.AD}	P{R88C07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697787510521954-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_974_951_2646521884039974951_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01569_VNC_2020__1	P{VT012639-p65.AD}	P{VT045791-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697792346554466-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_373_861_2646522641015373861_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01570_VNC_2020__1	P{VT012639-p65.AD}	P{VT034795-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697796733796450-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_867_495_2646527673374867495_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01576_VNC_2020__1	P{VT001615-p65.AD}	P{R70C05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697805554417762-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_494_248_2646529105574494248_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01582_VNC_2020__1	P{VT032900-p65.AD}	P{VT043145-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697867781111906-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_136_551_2646529208339136551_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01600_VNC_2020__1	P{R59B10-p65.AD}	P{R21F05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697878350757986-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_000_550_2646551164472000550_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01597_VNC_2020__1	P{R42B02-p65.AD}	P{VT026005-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697885191667810-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_775_592_2646552207322775592_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01579_VNC_2020__1	P{VT037583-p65.AD}	P{R81C11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697889478246498-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_838_502_2646538620411838502_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01572_VNC_2020__1	P{VT048835-p65.AD}	P{VT017682-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129697900362465378-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_809_255_2646535642300809255_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01567_VNC_2020__1	P{R88F03-p65.AD}	P{VT009857-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2129698450634178658-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_076_710_2646522070850076710_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02631_VNC_2020__1	P{R20C04-p65.AD}	P{VT025999-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136892791815405666-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_517_030_2646543051618517030_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02538_VNC_2020__1	P{VT037825-p65.AD}	P{VT020379-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136892844105793634-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_241_254_2646521913295241254_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02608_VNC_2020__1	P{VT025739-p65.AD}	P{VT025999-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136892872782250082-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_475_622_2646538969713475622_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02612_VNC_2020__1	P{VT047755-p65.AD}	P{VT003280-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136892895628623970-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_805_799_2646523420354805799_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02617_VNC_2020__1	P{VT037574-p65.AD}	P{VT025598-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136892934174277730-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_708_006_2646525930234708006_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02624_VNC_2020__1	P{VT023750-p65.AD}	P{VT039465-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2145836384810696802-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_852_902_2646522206946852902_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02625_VNC_2020__1	P{VT039465-p65.AD}	P{VT023750-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2145836429152878690-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_873_704_2646534761861873704_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02394_VNC_2020__1	P{R61H01-p65.AD}	P{R82C10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2145836456294223970-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_007_782_2646535506959007782_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02395_VNC_2020__1	P{VT027175-p65.AD}	P{R83B06-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2145836475751596130-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_546_661_2646538540363546661_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02396_VNC_2020__1	P{R21F05-p65.AD}	P{R93B10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150519449713639522-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_406_887_2646540665747406887_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02547_VNC_2020__1	P{R42B02-p65.AD}	P{VT059427-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150519474036408418-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_841_127_2646524558298841127_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02548_VNC_2020__1	P{R42B02-p65.AD}	P{VT005005-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150519557108793442-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_561_383_2646524558357561383_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02552_VNC_2020__1	P{R55D12-p65.AD}	P{VT063306-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150519562318119010-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_747_815_2646538302076747815_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02553_VNC_2020__1	P{R67E08-p65.AD}	P{VT025789-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2209955756336218210-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_068_903_2646538804332068903_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS04158_VNC_2020__1	P{R53D12-p65.AD}	P{VT018689-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2209955767178494050-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_495_400_2646532851876495400_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS04159_VNC_2020__1	P{R59F08-p65.AD}	P{R47H03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2209955778285011042-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_289_256_2646549056209289256_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS04161_VNC_2020__1	P{R59A06-p65.AD}	P{R64B11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2247799262408605770-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_289_192_2646535908362289192_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01060_VNC_2020__1	P{R21F05-p65.AD}	P{R21H11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2247799401269428298-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_830_887_2646521855866830887_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01054_VNC_2020__1	P{R14H09-p65.AD}	P{R56H09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2247800119703371850-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_173_538_2630980914842173538_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02385_VNC_2020__1	P{R94E01-p65.AD}	P{R48E11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
