filename	label	AD	DBD	part_of	Template	synonyms	comment
20x-Brain-2129697753410830434	JRC_SS01051_Brain_2018_20140819_33_A3_20x	P{VT019391-p65.AD}	P{VT028198-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01051|GMR_SS01051|JRC_SS01051	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_33_A3', age: 'Day 1-5'
20x-Brain-2129697763200335970	JRC_SS01543_Brain_2018_20140819_33_B4_20x	P{VT043288-p65.AD}	P{VT028153-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01543|GMR_SS01543|JRC_SS01543	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_33_B4', age: 'Day 1-5'
20x-Brain-2129697766958432354	JRC_SS01559_Brain_2018_20140819_33_C2_20x	P{R29F12-p65.AD}	P{R88C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01559|GMR_SS01559|JRC_SS01559	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_33_C2', age: 'Day 1-5'
20x-Brain-2129697787510521954	JRC_SS01569_Brain_2018_20140819_33_E4_20x	P{VT012639-p65.AD}	P{VT045791-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01569|GMR_SS01569|JRC_SS01569	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_33_E4', age: 'Day 1-5'
20x-Brain-2129697792346554466	JRC_SS01570_Brain_2018_20140819_33_F2_20x	P{VT012639-p65.AD}	P{VT034795-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01570|GMR_SS01570|JRC_SS01570	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_33_F2', age: 'Day 1-5'
20x-Brain-2129697796733796450	JRC_SS01576_Brain_2018_20140819_33_G1_20x	P{VT001615-p65.AD}	P{R70C05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01576|GMR_SS01576|JRC_SS01576	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_33_G1', age: 'Day 1-5'
20x-Brain-2129697805554417762	JRC_SS01582_Brain_2018_20140819_33_H1_20x	P{VT032900-p65.AD}	P{VT043145-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01582|GMR_SS01582|JRC_SS01582	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_33_H1', age: 'Day 1-5'
20x-Brain-2057703238441893986	JRC_SS01587_Brain_2018_20140819_32_A1_20x	P{R11H10-p65.AD}	P{VT033947-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01587|GMR_SS01587|JRC_SS01587	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_32_A1', age: 'Day 1-5'
20x-Brain-2057703248537583714	JRC_SS01589_Brain_2018_20140819_32_C1_20x	P{R20C03-p65.AD}	P{R23C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01589|GMR_SS01589|JRC_SS01589	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_32_C1', age: 'Day 1-5'
20x-Brain-2057703254870982754	JRC_SS01590_Brain_2018_20140819_32_D1_20x	P{R20C03-p65.AD}	P{R31B08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01590|GMR_SS01590|JRC_SS01590	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_32_D1', age: 'Day 1-5'
20x-Brain-2057703276572311650	JRC_SS01602_Brain_2018_20140819_32_G4_20x	P{R64B03-p65.AD}	P{R29G08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01602|GMR_SS01602|JRC_SS01602	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_32_G4', age: 'Day 1-5'
20x-Brain-2057703286156296290	JRC_SS01604_Brain_2018_20140819_32_I3_20x	P{R73A05-p65.AD}	P{VT012287-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01604|GMR_SS01604|JRC_SS01604	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_32_I3', age: 'Day 1-5'
20x-Brain-2129697867781111906	JRC_SS01600_Brain_2018_20140815_32_A3_20x	P{R59B10-p65.AD}	P{R21F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01600|GMR_SS01600|JRC_SS01600	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_32_A3', age: 'Day 1-5'
20x-Brain-2129697878350757986	JRC_SS01597_Brain_2018_20140815_32_D1_20x	P{R42B02-p65.AD}	P{VT026005-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01597|GMR_SS01597|JRC_SS01597	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_32_D1', age: 'Day 1-5'
20x-Brain-2129697885191667810	JRC_SS01579_Brain_2018_20140815_32_E3_20x	P{VT037583-p65.AD}	P{R81C11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01579|GMR_SS01579|JRC_SS01579	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_32_E3', age: 'Day 1-5'
20x-Brain-2129697889478246498	JRC_SS01572_Brain_2018_20140815_32_G2_20x	P{VT048835-p65.AD}	P{VT017682-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01572|GMR_SS01572|JRC_SS01572	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_32_G2', age: 'Day 1-5'
20x-Brain-2129697900362465378	JRC_SS01567_Brain_2018_20140815_32_H4_20x	P{R88F03-p65.AD}	P{VT009857-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01567|GMR_SS01567|JRC_SS01567	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_32_H4', age: 'Day 1-5'
20x-Brain-2054710597290819682	JRC_SS01571_Brain_2018_20140815_31_A3_20x	P{VT028606-p65.AD}	P{VT008675-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01571|GMR_SS01571|JRC_SS01571	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_31_A3', age: 'Day 1-5'
20x-Brain-2054710600126169186	JRC_SS01593_Brain_2018_20140815_31_B1_20x	P{R27E07-p65.AD}	P{R20F03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01593|GMR_SS01593|JRC_SS01593	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_31_B1', age: 'Day 1-5'
20x-Brain-2054710608992927842	JRC_SS01575_Brain_2018_20140815_31_D1_20x	P{VT001615-p65.AD}	P{VT026017-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01575|GMR_SS01575|JRC_SS01575	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_31_D1', age: 'Day 1-5'
20x-Brain-2054710624545407074	JRC_SS01580_Brain_2018_20140815_31_G1_20x	P{VT031084-p65.AD}	P{R48E11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01580|GMR_SS01580|JRC_SS01580	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_31_G1', age: 'Day 1-5'
20x-Brain-2054710630597787746	JRC_SS01581_Brain_2018_20140815_31_H3_20x	P{VT008142-p65.AD}	P{VT046808-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01581|GMR_SS01581|JRC_SS01581	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_31_H3', age: 'Day 1-5'
20x-Brain-2057703226098057314	JRC_SS01608_Brain_2018_20140819_31_C4_20x	P{R94E01-p65.AD}	P{VT031084-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01608|GMR_SS01608|JRC_SS01608	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_31_C4', age: 'Day 1-5'
20x-Brain-2091814324812120162	JRC_SS02275_Brain_2018_20141209_32_B4_20x	P{VT047747-p65.AD}	P{VT037825-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02275|BJD_SS02275|JRC_SS02275	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_32_B4', age: 'Day 1-5'
20x-Brain-2091814342205898850	JRC_SS02276_Brain_2018_20141209_32_C4_20x	P{VT029814-p65.AD}	P{VT047755-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02276|BJD_SS02276|JRC_SS02276	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_32_C4', age: 'Day 1-5'
20x-Brain-2091814345024471138	JRC_SS02278_Brain_2018_20141209_32_D1_20x	P{VT049363-p65.AD}	P{VT059225-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02278|BJD_SS02278|JRC_SS02278	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_32_D1', age: 'Day 1-5'
20x-Brain-2091814357695463522	JRC_SS02279_Brain_2018_20141209_32_E4_20x	P{VT020033-p65.AD}	P{VT008483-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02279|BJD_SS02279|JRC_SS02279	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_32_E4', age: 'Day 1-5'
20x-Brain-2091814369858945122	JRC_SS02310_Brain_2018_20141209_32_G4_20x	P{VT047755-p65.AD}	P{VT025718-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02310|BJD_SS02310|JRC_SS02310	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_32_G4', age: 'Day 1-5'
20x-Brain-2091814377769402466	JRC_SS02257_Brain_2018_20141209_32_H3_20x	P{R10A07-p65.AD}	P{VT057470-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02257|GMR_SS02257|JRC_SS02257	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_32_H3', age: 'Day 1-5'
20x-Brain-2089932647634567266	JRC_SS00865_Brain_2018_20141209_31_A2_20x	P{VT019060-p65.AD}	P{VT003280-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00865|BJD_SS00865|JRC_SS00865	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_31_A2', age: 'Day 1-5'
20x-Brain-2089932656136421474	JRC_SS00898_Brain_2018_20141209_31_B2_20x	P{VT020033-p65.AD}	P{VT014208-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00898|BJD_SS00898|JRC_SS00898	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_31_B2', age: 'Day 1-5'
20x-Brain-2089932664076238946	JRC_SS00934_Brain_2018_20141209_31_C2_20x	P{VT032898-p65.AD}	P{VT048835-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00934|BJD_SS00934|JRC_SS00934	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_31_C2', age: 'Day 1-5'
20x-Brain-2089932681981722722	JRC_SS02111_Brain_2018_20141209_31_F1_20x	P{VT059225-p65.AD}	P{VT057283-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02111|BJD_SS02111|JRC_SS02111	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_31_F1', age: 'Day 1-5'
20x-Brain-2089932688864575586	JRC_SS02256_Brain_2018_20141209_31_G2_20x	P{VT019018-p65.AD}	P{VT017411-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02256|BJD_SS02256|JRC_SS02256	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_31_G2', age: 'Day 1-5'
20x-Brain-2089932696833753186	JRC_SS02259_Brain_2018_20141209_31_H2_20x	P{VT027166-p65.AD}	P{VT009857-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02259|BJD_SS02259|JRC_SS02259	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_31_H2', age: 'Day 1-5'
20x-Brain-2095297995594530914	JRC_SS02370_Brain_2018_20141216_31_B2_20x	P{R55D12-p65.AD}	P{R72H04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02370|GMR_SS02370|JRC_SS02370	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_B2', age: 'Day 1-5'
20x-Brain-2095298005501476962	JRC_SS02377_Brain_2018_20141216_31_C3_20x	P{VT043400-p65.AD}	P{VT043662-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02377|BJD_SS02377|JRC_SS02377	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_C3', age: 'Day 1-5'
20x-Brain-2095298013671981154	JRC_SS02382_Brain_2018_20141216_31_D4_20x	P{R91C05-p65.AD}	P{R37G07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02382|GMR_SS02382|JRC_SS02382	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_D4', age: 'Day 1-5'
20x-Brain-2095298020760354914	JRC_SS02383_Brain_2018_20141216_31_E3_20x	P{VT013121-p65.AD}	P{R45H03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02383|GMR_SS02383|JRC_SS02383	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_E3', age: 'Day 1-5'
20x-Brain-2095298039542448226	JRC_SS02285_Brain_2018_20141216_31_G2_20x	P{VT059450-p65.AD}	P{VT043626-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02285|BJD_SS02285|JRC_SS02285	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_G2', age: 'Day 1-5'
20x-Brain-2095298049088684130	JRC_SS02292_Brain_2018_20141216_31_H3_20x	P{VT017411-p65.AD}	P{VT017647-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02292|BJD_SS02292|JRC_SS02292	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_H3', age: 'Day 1-5'
20x-Brain-2095298052075028578	JRC_SS02299_Brain_2018_20141216_31_I1_20x	P{R10A12-p65.AD}	P{VT004455-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02299|GMR_SS02299|JRC_SS02299	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_I1', age: 'Day 1-5'
20x-Brain-2095298059960320098	JRC_SS02316_Brain_2018_20141216_31_J1_20x	P{R14H09-p65.AD}	P{VT032228-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02316|GMR_SS02316|JRC_SS02316	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_J1', age: 'Day 1-5'
20x-Brain-2102558427623456775	JRC_SS02324_Brain_2018_20141216_32_A4_20x	P{R42B02-p65.AD}	P{VT042734-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02324|GMR_SS02324|JRC_SS02324	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_32_A4', age: 'Day 1-5'
20x-Brain-2102558430869848071	JRC_SS02379_Brain_2018_20141216_32_B1_20x	P{VT025392-p65.AD}	P{R15E12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02379|GMR_SS02379|JRC_SS02379	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_32_B1', age: 'Day 1-5'
20x-Brain-2102558461924474887	JRC_SS02384_Brain_2018_20141216_32_C3_20x	P{VT047755-p65.AD}	P{R47D05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02384|GMR_SS02384|JRC_SS02384	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_32_C3', age: 'Day 1-5'
20x-Brain-2247800119703371850	JRC_SS02385_Brain_2018_20141216_32_D4_20x	P{R94E01-p65.AD}	P{R48E11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02385|GMR_SS02385|JRC_SS02385	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_32_D4', age: 'Day 1-5'
20x-Brain-2102558512109322247	JRC_SS02536_Brain_2018_20141216_32_G1_20x	P{VT040698-p65.AD}	P{VT025718-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02536|BJD_SS02536|JRC_SS02536	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_32_G1', age: 'Day 1-5'
20x-Brain-2102558531377954823	JRC_SS02378_Brain_2018_20141216_32_H1_20x	P{R61A01-p65.AD}	P{R13B05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02378|GMR_SS02378|JRC_SS02378	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_32_H1', age: 'Day 1-5'
20x-Brain-2107647994382778466	JRC_SS02542_Brain_2018_20141231_33_C2_20x	P{VT049749-p65.AD}	P{VT013121-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02542|BJD_SS02542|JRC_SS02542	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_33_C2', age: 'Day 1-5'
