filename	label	AD	DBD	part_of	Template	synonyms	comment
20x-Brain-2525754322877153378	JRC_SS00078_Brain_2018_20180411_33_D3_20x	P{R16D01-p65.AD}	P{R15E01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00078|GMR_SS00078|JRC_SS00078	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_33_D3', age: 'Day 1-5'
20x-Brain-2525754323980255330	JRC_SS00098_Brain_2018_20180411_33_F3_20x	P{R19G02-p65.AD}	P{R93G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00098|GMR_SS00098|JRC_SS00098	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_33_F3', age: 'Day 1-5'
20x-Brain-2527200158307844194	JRC_SS00117_Brain_2018_20180411_34_A4_20x	P{R24A02-p65.AD}	P{R18G01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00117|GMR_SS00117|JRC_SS00117	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_34_A4', age: 'Day 1-5'
20x-Brain-2527200158777606242	JRC_SS00154_Brain_2018_20180411_34_B3_20x	P{R37H01-p65.AD}	P{R40A01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00154|GMR_SS00154|JRC_SS00154	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_34_B3', age: 'Day 1-5'
20x-Brain-2527200159142510690	JRC_SS00159_Brain_2018_20180411_34_C1_20x	P{R37H01-p65.AD}	P{R79A12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00159|GMR_SS00159|JRC_SS00159	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_34_C1', age: 'Day 1-5'
20x-Brain-2527200159679381602	JRC_SS00191_Brain_2018_20180411_34_D1_20x	P{R38G07-p65.AD}	P{R37H01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00191|GMR_SS00191|JRC_SS00191	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_34_D1', age: 'Day 1-5'
20x-Brain-2527200160249806946	JRC_SS00408_Brain_2018_20180411_34_E2_20x	P{R27F02-p65.AD}	P{R19G02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00408|GMR_SS00408|JRC_SS00408	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_34_E2', age: 'Day 1-5'
20x-Brain-2530851403744673890	JRC_SS00425_Brain_2018_20180418_31_G2_20x	P{R65B12-p65.AD}	P{R85H06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00425|GMR_SS00425|JRC_SS00425	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180418_31_G2', age: 'Day 1-5'
20x-Brain-2539607104730169442	JRC_SS02233_Brain_2018_20180511_41_F6_20x	P{VT025720-p65.AD}	P{VT013531-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02233|GMR_SS02233|JRC_SS02233	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180511_41_F6', age: 'Day 1-5'
20x-Brain-2539607104902135906	JRC_SS50574_Brain_2018_20180511_41_G2_20x	P{VT017491-p65.AD}	P{VT043927-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50574|JRC_SS50574	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180511_41_G2', age: 'Day 1-5'
20x-Brain-2539607105829077090	JRC_SS53191_Brain_2018_20180511_41_I1_20x	P{R22G07-p65.AD}	P{VT057247-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS53191|JRC_SS53191	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180511_41_I1', age: 'Day 1-5'
20x-Brain-2539607105996849250	JRC_SS53185_Brain_2018_20180511_41_I3_20x	P{R11B11-p65.AD}	P{VT063731-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS53185|JRC_SS53185	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180511_41_I3', age: 'Day 1-5'
20x-Brain-2542063477862695010	JRC_SS54549_Brain_2018_20180523_31_A2_20x	P{R38B06-p65.AD}	P{VT027015-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS54549|JRC_SS54549	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_A2', age: 'Day 1-5'
20x-Brain-2542063478286319714	JRC_SS02198_Brain_2018_20180523_31_B3_20x	P{VT000355-p65.AD}	P{R89F06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02198|GMR_SS02198|JRC_SS02198	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_B3', age: 'Day 1-5'
20x-Brain-2542063478701555810	JRC_SS04773_Brain_2018_20180523_31_C2_20x	P{R28G07-p65.AD}	P{VT000355-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04773|JRC_SS04773	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_C2', age: 'Day 1-5'
20x-Brain-2542063479385227362	JRC_SS50498_Brain_2018_20180523_31_E1_20x	P{R26C06-p65.AD}	P{VT017124-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50498|JRC_SS50498	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_E1', age: 'Day 1-5'
20x-Brain-2542063479573971042	JRC_SS50498_Brain_2018_20180523_31_E3_20x	P{R26C06-p65.AD}	P{VT017124-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50498|JRC_SS50498	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_E3', age: 'Day 1-5'
20x-Brain-2542063479997595746	JRC_SS50510_Brain_2018_20180523_31_F3_20x	P{R42C09-p65.AD}	P{VT017124-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50510|JRC_SS50510	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_F3', age: 'Day 1-5'
20x-Brain-2542063480710627426	JRC_SS50502_Brain_2018_20180523_31_H1_20x	P{R26C06-p65.AD}	P{R72A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50502|JRC_SS50502	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_H1', age: 'Day 1-5'
20x-Brain-2542063481352355938	JRC_SS50464_Brain_2018_20180523_31_I3_20x	P{VT017124-p65.AD}	P{VT043859-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50464|JRC_SS50464	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_I3', age: 'Day 1-5'
20x-Brain-2548584570391887970	JRC_SS47399_Brain_2018_20180530_33_I3_20x	P{VT020742-p65.AD}	P{VT040724-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS47399|JRC_SS47399	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180530_33_I3', age: 'Day 1-5'
20x-Brain-2548588651944607842	JRC_SS47378_Brain_2018_20180530_33_J2_20x	P{VT040724-p65.AD}	P{VT018687-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS47378|JRC_SS47378	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180530_33_J2', age: 'Day 1-5'
20x-Brain-2548589596241821794	JRC_SS53233_Brain_2018_20180606_33_A3_20x	PBac{R84H05-p65.AD}	P{VT000355-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS53233|JRC_SS53233	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180606_33_A3', age: 'Day 1-5'
20x-Brain-2556544791189913698	JRC_SS47378_Brain_2018_20180627_31_F3_20x	P{VT040724-p65.AD}	P{VT018687-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS47378|JRC_SS47378	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180627_31_F3', age: 'Day 1-5'
20x-Brain-2556545168077488226	JRC_SS52340_Brain_2018_20180627_32_E1_20x	PBac{R84H05-p65.AD}	P{R23G11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS52340|JRC_SS52340	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180627_32_E1', age: 'Day 1-5'
20x-Brain-2556545168526278754	JRC_SS52631_Brain_2018_20180627_32_F1_20x	P{R22G07-p65.AD}	P{R55C11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS52631|JRC_SS52631	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180627_32_F1', age: 'Day 1-5'
20x-Brain-2556544792041357410	JRC_SS50525_Brain_2018_20180627_31_H3_20x	P{R72A10-p65.AD}	P{VT058694-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50525|JRC_SS50525	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180627_31_H3', age: 'Day 1-5'
20x-Brain-2556544792766972002	JRC_SS50513_Brain_2018_20180627_31_J2_20x	P{R42C09-p65.AD}	P{R72A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50513|JRC_SS50513	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180627_31_J2', age: 'Day 1-5'
20x-Brain-2561997764166680674	JRC_SS47405_Brain_2018_20180717_32_B1_20x	P{VT020742-p65.AD}	P{R73E12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS47405|JRC_SS47405	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_32_B1', age: 'Day 6-10'
20x-Brain-2561997764581916770	JRC_SS52285_Brain_2018_20180717_32_C2_20x	P{R13D05-p65.AD}	P{R48A11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS52285|JRC_SS52285	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_32_C2', age: 'Day 6-10'
20x-Brain-2561997764858740834	JRC_SS50594_Brain_2018_20180717_32_D2_20x	P{R93G12-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50594|JRC_SS50594	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_32_D2', age: 'Day 6-10'
20x-Brain-2561997765194285154	JRC_SS50576_Brain_2018_20180717_32_E1_20x	P{VT017491-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50576|JRC_SS50576	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_32_E1', age: 'Day 6-10'
20x-Brain-2564247086920892514	JRC_SS52313_Brain_2018_20180717_31_C1_20x	P{R45G06-p65.AD}	P{R27G01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS52313|JRC_SS52313	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_31_C1', age: 'Day 1-5'
20x-Brain-2564251545277300834	JRC_SS52245_Brain_2018_20180717_31_D1_20x	P{VT039497-p65.AD}	P{R83D12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS52245|JRC_SS52245	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_31_D1', age: 'Day 1-5'
20x-Brain-2564251546103578722	JRC_SS46523_Brain_2018_20180717_31_F3_20x	P{VT000605-p65.AD}	P{VT040713-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS46523|JRC_SS46523	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_31_F3', age: 'Day 1-5'
20x-Brain-2564251546401374306	JRC_SS47354_Brain_2018_20180717_31_G2_20x	P{VT017270-p65.AD}	P{VT018687-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS47354|JRC_SS47354	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_31_G2', age: 'Day 1-5'
20x-VNC-2237375082517233701	JRC_SS04778_VNC_2018_20160202_32_E3_20x	P{R47G08-p65.AD}	P{VT012791-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS04778|JRC_SS04778	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160202_32_E3', age: 'Day 1-5'
20x-VNC-2237378331437695074	JRC_SS00190_VNC_2018_20160122_43_H2_20x	P{R38G07-p65.AD}	P{R30E10-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00190|GMR_SS00190|JRC_SS00190	tile(s): 'ventral_nerve_cord', effector genotype: 'pJFRC200-10XUAS-IVS-myr::smGFP-HA (attP18), pJFRC216-13XLexAop2-IVS-myr::smGFP-V5 (su(Hw)attP8; Dr e /TM6B', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160122_43_H2', age: 'Day 1-5'
20x-VNC-2244284421903482978	JRC_SS25983_VNC_2018_20160212_44_C4_20x	P{R47G08-p65.AD}	P{R26F04-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS25983|JRC_SS25983	tile(s): 'ventral_nerve_cord', effector genotype: 'pJFRC200-10XUAS-IVS-myr::smGFP-HA (attP18), pJFRC216-13XLexAop2-IVS-myr::smGFP-V5 (su(Hw)attP8; Dr e /TM6B', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160212_44_C4', age: 'Day 1-5'
20x-VNC-2482724465448845410	JRC_SS47384_VNC_2018_20171206_36_D1_20x	P{VT048946-p65.AD}	P{VT008882-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS47384|JRC_SS47384	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20171206_36_D1', age: 'Day 1-5'
20x-VNC-2482724465771806818	JRC_SS47392_VNC_2018_20171206_36_E3_20x	P{VT003229-p65.AD}	P{VT008882-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS47392|JRC_SS47392	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20171206_36_E3', age: 'Day 1-5'
20x-VNC-2483027150324629602	JRC_SS47449_VNC_2018_20171213_31_E2_20x	P{R38D03-p65.AD}	P{VT024603-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS47449|JRC_SS47449	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20171213_31_E2', age: 'Day 1-5'
20x-VNC-2483027150765031522	JRC_SS47436_VNC_2018_20171213_31_F4_20x	P{R12G04-p65.AD}	P{VT046049-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS47436|JRC_SS47436	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20171213_31_F4', age: 'Day 1-5'
20x-VNC-2483057097999122530	JRC_SS47398_VNC_2018_20171213_32_E1_20x	P{VT020742-p65.AD}	P{VT017270-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS47398|JRC_SS47398	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20171213_32_E1', age: 'Day 1-5'
20x-VNC-2483057098376609890	JRC_SS47467_VNC_2018_20171213_32_F2_20x	P{R48H02-p65.AD}	P{VT038448-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS47467|JRC_SS47467	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20171213_32_F2', age: 'Day 1-5'
20x-VNC-2488158089967042658	JRC_SS47356_VNC_2018_20171206_35_E3_20x	P{VT038448-p65.AD}	P{VT045508-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS47356|JRC_SS47356	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20171206_35_E3', age: 'Day 1-5'
20x-VNC-2493957424612900962	JRC_SS46525_VNC_2018_20180109_31_C4_20x	P{VT000605-p65.AD}	P{VT006199-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS46525|JRC_SS46525	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180109_31_C4', age: 'Day 1-5'
20x-VNC-2493957990516785250	JRC_SS47406_VNC_2018_20180109_32_C3_20x	P{VT006486-p65.AD}	P{VT024603-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS47406|JRC_SS47406	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180109_32_C3', age: 'Day 1-5'
20x-VNC-2493957991368228962	JRC_SS47432_VNC_2018_20180109_32_F1_20x	P{VT046049-p65.AD}	P{VT024603-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS47432|JRC_SS47432	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180109_32_F1', age: 'Day 1-5'
20x-VNC-2508837413095211106	JRC_SS52628_VNC_2018_20180209_42_B3_20x	P{R22G07-p65.AD}	P{VT063307-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS52628|JRC_SS52628	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20180209_42_B3', age: 'Day 1-5'
20x-VNC-2509158785600192610	JRC_SS02195_VNC_2018_20180222_34_A1_20x	P{VT000355-p65.AD}	P{R47A08-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02195|GMR_SS02195|JRC_SS02195	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_34_A1', age: 'Day 1-5'
20x-VNC-2509158785793130594	JRC_SS02195_VNC_2018_20180222_34_A4_20x	P{VT000355-p65.AD}	P{R47A08-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02195|GMR_SS02195|JRC_SS02195	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_34_A4', age: 'Day 1-5'
20x-VNC-2509158786011234402	JRC_SS02215_VNC_2018_20180222_34_B2_20x	P{VT001979-p65.AD}	P{R13D09-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02215|GMR_SS02215|JRC_SS02215	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_34_B2', age: 'Day 1-5'
20x-VNC-2509158786355167330	JRC_SS02303_VNC_2018_20180222_34_C2_20x	P{R65B12-p65.AD}	P{R15E12-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02303|GMR_SS02303|JRC_SS02303	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_34_C2', age: 'Day 1-5'
20x-VNC-2509158787206611042	JRC_SS02718_VNC_2018_20180222_34_F4_20x	P{VT005529-p65.AD}	P{R83D12-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02718|GMR_SS02718|JRC_SS02718	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_34_F4', age: 'Day 1-5'
20x-VNC-2509444913368662114	JRC_SS02254_VNC_2018_20180222_33_A3_20x	P{R15E01-p65.AD}	P{VT016114-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02254|GMR_SS02254|JRC_SS02254	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_33_A3', age: 'Day 1-5'
20x-VNC-2509444913578377314	JRC_SS02191_VNC_2018_20180222_33_B1_20x	P{VT000355-p65.AD}	P{VT040589-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02191|GMR_SS02191|JRC_SS02191	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_33_B1', age: 'Day 1-5'
20x-VNC-2509444913918115938	JRC_SS02255_VNC_2018_20180222_33_C1_20x	P{R16D01-p65.AD}	P{VT016114-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02255|GMR_SS02255|JRC_SS02255	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_33_C1', age: 'Day 1-5'
20x-VNC-2509444914253660258	JRC_SS02239_VNC_2018_20180222_33_D1_20x	P{VT000454-p65.AD}	P{VT001980-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02239|GMR_SS02239|JRC_SS02239	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_33_D1', age: 'Day 1-5'
