filename	label	AD	DBD	part_of
Janelia-2230497320028340261-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_367_458_2567978030580367458_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2230497320028340261-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_367_458_2567978030580367458_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R24C08-p65.AD}	P{R30E03-GAL4.DBD}	female organism|adult brain
Janelia-2230497374478794789-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_616_226_2568021009789616226_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2230497374478794789-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_616_226_2568021009789616226_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R31D07-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain
Janelia-2230497410956656677-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_474_530_2568038365299474530_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2230497410956656677-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_474_530_2568038365299474530_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R46A08-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain
Janelia-2232920564161314890-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_219_978_2232949348084219978_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2232920564161314890-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_219_978_2232949348084219978_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R13C04-p65.AD}	P{R79C09-GAL4.DBD}	female organism|adult brain
Janelia-2232920867682123850-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_891_466_2232945769176891466_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2232920867682123850-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_891_466_2232945769176891466_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R22B12-p65.AD}	P{R54G12-GAL4.DBD}	female organism|adult brain
Janelia-2232920877043810378-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_486_154_2234169137645486154_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2232920877043810378-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_486_154_2234169137645486154_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R22B12-p65.AD}	P{R54G12-GAL4.DBD}	female organism|adult brain
Janelia-2244772300840763466-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_963_748_2587048564030963748_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2244772300840763466-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_963_748_2587048564030963748_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{VT023823-p65.AD}	P{R34E09-GAL4.DBD}	female organism|adult brain
Janelia-2254058535572734026-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_284_106_2254079102426284106_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2254058535572734026-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_284_106_2254079102426284106_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R46A08-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain
Janelia-2254058600504754250-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_559_434_2254087242236559434_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2254058600504754250-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_559_434_2254087242236559434_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R31D07-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain
Janelia-2254058672097329226-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_743_946_2254080564497743946_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2254058672097329226-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_743_946_2254080564497743946_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R93F07-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain
Janelia-2259820042738729058-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_158_818_2567977027223158818_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2259820042738729058-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_158_818_2567977027223158818_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R50H07-p65.AD}	P{R16H04-GAL4.DBD}	female organism|adult brain
Janelia-2259820046098366562-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_570_082_2567984076237570082_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2259820046098366562-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_570_082_2567984076237570082_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R50H07-p65.AD}	P{R16H04-GAL4.DBD}	female organism|adult brain
Janelia-2259820137366421602-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_240_994_2567986906604240994_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2259820137366421602-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_240_994_2567986906604240994_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R16C09-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain
Janelia-2259820140877054050-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_684_194_2568002441991684194_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2259820140877054050-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_684_194_2568002441991684194_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R16C09-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain
Janelia-2259820145776001122-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_123_492_2568079763839123492_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2259820145776001122-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_123_492_2568079763839123492_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R70G05-p65.AD}	P{R41H09-GAL4.DBD}	female organism|adult brain
Janelia-2268136045008650314-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_342_181_2334477367214342181_align_AlignedFlyBrain_8bitc_J18U_SG	Janelia-2268136045008650314-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_342_181_2334477367214342181_align_AlignedFlyBrain_8bitc_J18U_SG	P{R38D01-p65.AD}	P{R77F05-GAL4.DBD}	female organism|adult brain
Janelia-2268136045008650314-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_217_892_2624117030420217892_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	Janelia-2268136045008650314-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_217_892_2624117030420217892_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	P{R38D01-p65.AD}	P{R77F05-GAL4.DBD}	female organism|adult brain
Janelia-2270696836543021093-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_919_013_2332838644705919013_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2270696836543021093-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_919_013_2332838644705919013_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R64B08-p65.AD}	P{R95F09-GAL4.DBD}	female organism|adult brain
Janelia-2270696849021075493-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_655_266_2574666442930655266_align_AlignedFlyBrain_8bitc_J18U_SG	Janelia-2270696849021075493-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_655_266_2574666442930655266_align_AlignedFlyBrain_8bitc_J18U_SG	P{R64B08-p65.AD}	P{R95F09-GAL4.DBD}	female organism|adult brain
Janelia-2270696849021075493-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_759_202_2574768216282759202_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2270696849021075493-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_759_202_2574768216282759202_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R64B08-p65.AD}	P{R95F09-GAL4.DBD}	female organism|adult brain
Janelia-2270696897641447461-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_580_362_2284570120749580362_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2270696897641447461-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_580_362_2284570120749580362_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R38D01-p65.AD}	P{R77F05-GAL4.DBD}	female organism|adult brain
Janelia-2270696911327461413-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_419_402_2284616987944419402_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2270696911327461413-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_419_402_2284616987944419402_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R38D01-p65.AD}	P{R77F05-GAL4.DBD}	female organism|adult brain
Janelia-2274952618562293858-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_679_242_2284784767276679242_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2274952618562293858-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_679_242_2284784767276679242_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R37E08-p65.AD}	P{R41H07-GAL4.DBD}	female organism|adult brain
Janelia-2274952651139448930-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_650_058_2284795133620650058_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2274952651139448930-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_650_058_2284795133620650058_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R37E08-p65.AD}	P{R41H07-GAL4.DBD}	female organism|adult brain
Janelia-2281141843670335562-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_332_618_2284790722324332618_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2281141843670335562-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_332_618_2284790722324332618_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R20A03-p65.AD}	P{R30H02-GAL4.DBD}	female organism|adult brain
Janelia-2281141916064022602-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_520_677_2337295074737520677_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2281141916064022602-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_520_677_2337295074737520677_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R46E07-p65.AD}	P{R38F08-GAL4.DBD}	female organism|adult brain
Janelia-2281141944329437258-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_175_589_2336518522433175589_align_AlignedFlyBrain_8bitc_J18U_SG	Janelia-2281141944329437258-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_175_589_2336518522433175589_align_AlignedFlyBrain_8bitc_J18U_SG	P{R46E07-p65.AD}	P{R38F08-GAL4.DBD}	female organism|adult brain
Janelia-2281141944329437258-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_956_005_2336609683759956005_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2281141944329437258-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_956_005_2336609683759956005_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R46E07-p65.AD}	P{R38F08-GAL4.DBD}	female organism|adult brain
Janelia-2285857416048279650-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_165_346_2287853726490165346_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2285857416048279650-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_165_346_2287853726490165346_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R16C09-p65.AD}	P{R52H12-GAL4.DBD}	female organism|adult brain
Janelia-2285857428547305570-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_877_858_2285881483077877858_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2285857428547305570-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_877_858_2285881483077877858_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R16C09-p65.AD}	P{R52H12-GAL4.DBD}	female organism|adult brain
Janelia-2287992842536091685-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_888_485_2333560730390888485_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2287992842536091685-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_888_485_2333560730390888485_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{VT006486-p65.AD}	P{VT060731-GAL4.DBD}	female organism|adult brain
Janelia-2287992843249123365-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_163_554_2339273837910163554_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2287992843249123365-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_163_554_2339273837910163554_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{VT006486-p65.AD}	P{VT060731-GAL4.DBD}	female organism|adult brain
Janelia-2287992856322768933-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_579_940_2574746376579579940_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2287992856322768933-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_579_940_2574746376579579940_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R64B08-p65.AD}	P{VT029317-GAL4.DBD}	female organism|adult brain
Janelia-2287992857065160741-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_746_020_2574761481400746020_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2287992857065160741-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_746_020_2574761481400746020_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R64B08-p65.AD}	P{VT029317-GAL4.DBD}	female organism|adult brain
Janelia-2287992858386366501-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_517_541_2337220141466517541_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2287992858386366501-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_517_541_2337220141466517541_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R37A11-p65.AD}	P{VT050273-GAL4.DBD}	female organism|adult brain
Janelia-2287992858931626021-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_274_469_2338533115200274469_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2287992858931626021-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_274_469_2338533115200274469_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R37A11-p65.AD}	P{VT050273-GAL4.DBD}	female organism|adult brain
Janelia-2288809079029628965-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_568_738_2574768295802568738_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2288809079029628965-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_568_738_2574768295802568738_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R44G08-p65.AD}	P{R81A04-GAL4.DBD}	female organism|adult brain
Janelia-2288809082913554469-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_460_834_2574811634912460834_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2288809082913554469-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_460_834_2574811634912460834_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R92D09-p65.AD}	P{R85F05-GAL4.DBD}	female organism|adult brain
Janelia-2288809083999879205-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_419_914_2296504822624419914_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2288809083999879205-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_419_914_2296504822624419914_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R92D09-p65.AD}	P{R85F05-GAL4.DBD}	female organism|adult brain
Janelia-2288809088487784485-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_501_514_2296502514813501514_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2288809088487784485-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_501_514_2296502514813501514_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R13E04-p65.AD}	P{R53B06-GAL4.DBD}	female organism|adult brain
Janelia-2288809091276996645-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_695_202_2574770102146695202_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2288809091276996645-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_695_202_2574770102146695202_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R13E04-p65.AD}	P{R53B06-GAL4.DBD}	female organism|adult brain
Janelia-2288809094426918949-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_427_045_2384734921328427045_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2288809094426918949-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_427_045_2384734921328427045_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R12H12-p65.AD}	P{R92A07-GAL4.DBD}	female organism|adult brain
Janelia-2288809097916579877-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_155_298_2384551873295155298_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2288809097916579877-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_155_298_2384551873295155298_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R12H12-p65.AD}	P{R92A07-GAL4.DBD}	female organism|adult brain
Janelia-2288809098663165989-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_400_674_2384719903589400674_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2288809098663165989-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_400_674_2384719903589400674_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R44G08-p65.AD}	P{R81A04-GAL4.DBD}	female organism|adult brain
Janelia-2290980233475522658-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_315_874_2574787661361315874_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980233475522658-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_315_874_2574787661361315874_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R65H10-p65.AD}	P{R85A07-GAL4.DBD}	female organism|adult brain
Janelia-2290980280728551522-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_595_618_2574787661302595618_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980280728551522-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_595_618_2574787661302595618_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R65H10-p65.AD}	P{R85A07-GAL4.DBD}	female organism|adult brain
Janelia-2290980370541183074-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_871_077_2336457179046871077_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980370541183074-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_871_077_2336457179046871077_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R70G05-p65.AD}	P{R41H09-GAL4.DBD}	female organism|adult brain
Janelia-2290980443459158114-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_559_138_2291011790873559138_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980443459158114-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_559_138_2291011790873559138_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R84F07-p65.AD}	P{R30H02-GAL4.DBD}	female organism|adult brain
Janelia-2290980471489691746-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_293_538_2291003996703293538_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980471489691746-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_293_538_2291003996703293538_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R84F07-p65.AD}	P{R30H02-GAL4.DBD}	female organism|adult brain
Janelia-2290980524593774690-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_976_034_2291003673527976034_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980524593774690-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_976_034_2291003673527976034_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R82F03-p65.AD}	P{R34G01-GAL4.DBD}	female organism|adult brain
Janelia-2290980537935855714-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_888_226_2291005446451888226_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980537935855714-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_888_226_2291005446451888226_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R82F03-p65.AD}	P{R34G01-GAL4.DBD}	female organism|adult brain
Janelia-2290980625798135906-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_613_733_2331963511795613733_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980625798135906-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_613_733_2331963511795613733_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R85A07-p65.AD}	P{R66A08-GAL4.DBD}	female organism|adult brain
Janelia-2290980627622658146-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_100_298_2384564274514100298_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980627622658146-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_100_298_2384564274514100298_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R85A07-p65.AD}	P{R66A08-GAL4.DBD}	female organism|adult brain
Janelia-2290980630730637410-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_992_549_2335418380044992549_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980630730637410-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_992_549_2335418380044992549_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R34E09-p65.AD}	P{VT023823-GAL4.DBD}	female organism|adult brain
Janelia-2290980634669088866-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_384_293_2336753636140384293_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980634669088866-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_384_293_2336753636140384293_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R34E09-p65.AD}	P{VT023823-GAL4.DBD}	female organism|adult brain
Janelia-2290980639735808098-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_270_372_2574752863104270372_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980639735808098-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_270_372_2574752863104270372_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{VT017375-p65.AD}	P{R75C05-GAL4.DBD}	female organism|adult brain
Janelia-2290980641656799330-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_037_194_2384739744476037194_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2290980641656799330-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_037_194_2384739744476037194_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{VT017375-p65.AD}	P{R75C05-GAL4.DBD}	female organism|adult brain
Janelia-2291297600122388554-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_219_466_2306326732988219466_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2291297600122388554-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_219_466_2306326732988219466_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R66A08-p65.AD}	P{VT000926-GAL4.DBD}	female organism|adult brain
Janelia-2291297600936083530-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_304_610_2339257386650304610_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2291297600936083530-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_304_610_2339257386650304610_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R66A08-p65.AD}	P{VT000926-GAL4.DBD}	female organism|adult brain
Janelia-2291297604291526730-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_995_618_2307334575509995618_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2291297604291526730-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_995_618_2307334575509995618_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{VT022244-p65.AD}	P{VT014480-GAL4.DBD}	female organism|adult brain
Janelia-2291297605482709066-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_224_290_2307324093705224290_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2291297605482709066-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_224_290_2307324093705224290_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{VT022244-p65.AD}	P{VT014480-GAL4.DBD}	female organism|adult brain
Janelia-2291297612696911946-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_141_537_2575058882741141537_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2291297612696911946-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_141_537_2575058882741141537_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{VT043152-p65.AD}	P{VT027015-GAL4.DBD}	female organism|adult brain
Janelia-2291297613951008842-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_286_818_2307364133504286818_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2291297613951008842-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_286_818_2307364133504286818_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{VT043152-p65.AD}	P{VT027015-GAL4.DBD}	female organism|adult brain
Janelia-2293556369921409122-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_329_253_2336933703336329253_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2293556369921409122-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_329_253_2336933703336329253_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{VT022244-p65.AD}	P{VT044340-GAL4.DBD}	female organism|adult brain
