filename	label	AD	DBD	part_of	Template	synonyms	comment
20x-Brain-1858872930360885346	JRC_MB051B_Brain_2014_20121029_33_B1	P{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB051B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121029_33_B1', age: 'Day 6-10'
20x-Brain-1846510768082649186	JRC_MB082C_Brain_2014_20121029_33_C2	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB082C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121029_33_C2', age: 'Day 6-10'
20x-Brain-1846510768485302370	JRC_MB082C_Brain_2014_20121029_33_C4	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB082C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121029_33_C4', age: 'Day 6-10'
20x-Brain-1846872789508685922	JRC_MB433B_Brain_2014_20121003_31_A1	P{R30E08-p65.AD}	P{R11C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB433B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121003_31_A1', age: 'Day 6-10'
20x-Brain-1846872791043801186	JRC_MB002B_Brain_2014_20121003_31_B2	P{R12C11-p65.AD}	P{R14C08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB002B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121003_31_B2', age: 'Day 6-10'
20x-Brain-1846872791282876514	JRC_MB002B_Brain_2014_20121003_31_B3	P{R12C11-p65.AD}	P{R14C08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB002B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121003_31_B3', age: 'Day 6-10'
20x-Brain-1858872795379794018	JRC_MB042B_Brain_2014_20121003_31_C1	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB042B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121003_31_C1', age: 'Day 6-10'
20x-Brain-1858872795627257954	JRC_MB042B_Brain_2014_20121003_31_C2	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB042B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121003_31_C2', age: 'Day 6-10'
20x-Brain-1858872795870527586	JRC_MB042B_Brain_2014_20121003_31_C3	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB042B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121003_31_C3', age: 'Day 6-10'
20x-Brain-1858872797544054882	JRC_MB043B_Brain_2014_20121003_31_E1	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB043B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121003_31_E1', age: 'Day 6-10'
20x-Brain-1858872797812490338	JRC_MB043B_Brain_2014_20121003_31_E2	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB043B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121003_31_E2', age: 'Day 6-10'
20x-Brain-1858872798806540386	JRC_MB299B_Brain_2014_20121003_31_G1	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB299B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121003_31_G1', age: 'Day 6-10'
20x-Brain-1858872799007866978	JRC_MB299B_Brain_2014_20121003_31_G2	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB299B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121003_31_G2', age: 'Day 6-10'
20x-Brain-1858872799213387874	JRC_MB299B_Brain_2014_20121003_31_G3	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB299B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121003_31_G3', age: 'Day 6-10'
20x-Brain-1860306166811197538	JRC_MB010B_Brain_2014_20121213_31_A3	P{R13F02-p65.AD}	P{R52H09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB010B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121213_31_A3', age: 'Day 6-10'
20x-Brain-1860306173111042146	JRC_MB417B_Brain_2014_20121213_31_C3	P{R26E07-p65.AD}	P{R29G11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB417B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121213_31_C3', age: 'Day 6-10'
20x-Brain-1860306174537105506	JRC_MB364B_Brain_2014_20121213_31_D1	P{R13F02-p65.AD}	P{R21B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB364B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121213_31_D1', age: 'Day 6-10'
20x-Brain-1848695829729116258	JRC_MB242A_Brain_2014_20130123_31_A1	P{R64F07-p65.AD}	P{R57C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB242A	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130123_31_A1', age: 'Day 6-10'
20x-Brain-1848695830257598562	JRC_MB242A_Brain_2014_20130123_31_A3	P{R64F07-p65.AD}	P{R57C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB242A	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130123_31_A3', age: 'Day 6-10'
20x-Brain-1849052530806358114	JRC_MB074C_Brain_2014_20121115_32_E1	PBac{R21D02-p65.AD}	P{R12C11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB074C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121115_32_E1', age: 'Day 6-10'
20x-Brain-1849052532542799970	JRC_MB399B_Brain_2014_20121115_32_F3	P{R21D02-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB399B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121115_32_F3', age: 'Day 6-10'
20x-Brain-1870576564228325474	JRC_MB112C_Brain_2014_20121208_32_D1	PBac{R93D10-p65.AD}	P{R13F04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB112C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121208_32_D1', age: 'Day 6-10'
20x-Brain-1870576565193015394	JRC_MB112C_Brain_2014_20121208_32_D2	PBac{R93D10-p65.AD}	P{R13F04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB112C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121208_32_D2', age: 'Day 6-10'
20x-Brain-1870576569282461794	JRC_MB083C_Brain_2014_20121208_32_E1	PBac{R52G04-p65.AD}	P{R94B10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB083C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121208_32_E1', age: 'Day 6-10'
20x-Brain-1870576570444284002	JRC_MB083C_Brain_2014_20121208_32_E2	PBac{R52G04-p65.AD}	P{R94B10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB083C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121208_32_E2', age: 'Day 6-10'
20x-Brain-1870576572407218274	JRC_MB298B_Brain_2014_20121208_32_G1	P{R53C03-p65.AD}	P{R24E12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB298B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121208_32_G1', age: 'Day 6-10'
20x-Brain-1870576573615177826	JRC_MB298B_Brain_2014_20121208_32_G2	P{R53C03-p65.AD}	P{R24E12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB298B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121208_32_G2', age: 'Day 6-10'
20x-Brain-1870576575498420322	JRC_MB433B_Brain_2014_20121208_32_H2	P{R30E08-p65.AD}	P{R11C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB433B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121208_32_H2', age: 'Day 6-10'
20x-Brain-1860668081437671522	JRC_MB026B_Brain_2014_20121119_32_A5	P{R24H08-p65.AD}	P{R11F03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB026B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121119_32_A5', age: 'Day 6-10'
20x-Brain-1860668523127242850	JRC_MB057B_Brain_2014_20121217_31_D1	P{R80G12-p65.AD}	P{R53H03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB057B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121217_31_D1', age: 'Day 6-10'
20x-Brain-1860668524549111906	JRC_MB057B_Brain_2014_20121217_31_D3	P{R80G12-p65.AD}	P{R53H03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB057B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121217_31_D3', age: 'Day 6-10'
20x-Brain-1860668528613392482	JRC_MB310C_Brain_2014_20121217_31_F2	PBac{R52G04-p65.AD}	P{R17C11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB310C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121217_31_F2', age: 'Day 6-10'
20x-Brain-1860668530895093858	JRC_MB399B_Brain_2014_20121217_31_G3	P{R21D02-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB399B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121217_31_G3', age: 'Day 6-10'
20x-Brain-1872732376866488418	JRC_MB042B_Brain_2014_20121127_32_C2	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB042B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_32_C2', age: 'Day 6-10'
20x-Brain-1872732380322594914	JRC_MB043C_Brain_2014_20121127_32_E1	PBac{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB043C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_32_E1', age: 'Day 6-10'
20x-Brain-1872732381249536098	JRC_MB043C_Brain_2014_20121127_32_E2	PBac{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB043C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_32_E2', age: 'Day 6-10'
20x-Brain-1872732381991927906	JRC_MB043C_Brain_2014_20121127_32_E4	PBac{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB043C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_32_E4', age: 'Day 6-10'
20x-Brain-1872732385150238818	JRC_MB045B_Brain_2014_20121127_32_F6	P{R58E02-p65.AD}	P{R87B09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB045B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_32_F6', age: 'Day 6-10'
20x-Brain-1889255988414906466	JRC_MB063B_Brain_2014_20130213_32_H1	P{R93D10-p65.AD}	P{R68C09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB063B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130213_32_H1', age: 'Day 6-10'
20x-Brain-1889255990474309730	JRC_MB063B_Brain_2014_20130213_32_H2	P{R93D10-p65.AD}	P{R68C09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB063B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130213_32_H2', age: 'Day 6-10'
20x-Brain-1958722316129009762	JRC_MB112C_Brain_2014_20131222_31_A2	PBac{R93D10-p65.AD}	P{R13F04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB112C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131222_31_A2', age: 'Day 1-5'
20x-Brain-1958722327038394466	JRC_MB549C_Brain_2014_20131222_31_B2	PBac{R71D08-p65.AD}	P{R49C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB549C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131222_31_B2', age: 'Day 1-5'
20x-Brain-1958722330683244642	JRC_MB549C_Brain_2014_20131222_31_B3	PBac{R71D08-p65.AD}	P{R49C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB549C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131222_31_B3', age: 'Day 1-5'
20x-Brain-1958722334273568866	JRC_MB549C_Brain_2014_20131222_31_B4	PBac{R71D08-p65.AD}	P{R49C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB549C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131222_31_B4', age: 'Day 1-5'
20x-Brain-1994454116687937634	JRC_MB011B_Brain_2014_20140401_31_B1	P{R14C08-p65.AD}	P{R15B01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB011B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_31_B1', age: 'Day 1-5'
20x-Brain-1994454120475394146	JRC_MB051B_Brain_2014_20140401_31_C4	P{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB051B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_31_C4', age: 'Day 1-5'
20x-Brain-1994454120899018850	JRC_MB051B_Brain_2014_20140401_31_C5	P{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB051B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_31_C5', age: 'Day 1-5'
20x-Brain-1994454123226857570	JRC_MB077B_Brain_2014_20140401_31_E1	P{R25D01-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB077B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_31_E1', age: 'Day 1-5'
20x-Brain-1994454143527288930	JRC_MB082C_Brain_2014_20140407_31_B1	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB082C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140407_31_B1', age: 'Day 1-5'
20x-Brain-1994454145234370658	JRC_MB082C_Brain_2014_20140407_31_B4	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB082C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140407_31_B4', age: 'Day 1-5'
20x-Brain-1994454146073231458	JRC_MB093C_Brain_2014_20140407_31_C1	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB093C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140407_31_C1', age: 'Day 1-5'
20x-Brain-1994454147004366946	JRC_MB093C_Brain_2014_20140407_31_C2	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB093C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140407_31_C2', age: 'Day 1-5'
20x-Brain-1994454147604152418	JRC_MB093C_Brain_2014_20140407_31_C3	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB093C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140407_31_C3', age: 'Day 1-5'
20x-Brain-1994454148099080290	JRC_MB093C_Brain_2014_20140407_31_C4	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB093C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140407_31_C4', age: 'Day 1-5'
20x-Brain-1994454148585619554	JRC_MB093C_Brain_2014_20140407_31_C5	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB093C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140407_31_C5', age: 'Day 1-5'
20x-Brain-1994454153300017250	JRC_MB310C_Brain_2014_20140407_31_F3	PBac{R52G04-p65.AD}	P{R17C11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB310C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140407_31_F3', age: 'Day 1-5'
20x-Brain-1994454157200719970	JRC_MB110C_Brain_2014_20140407_32_B2	PBac{R20A02-p65.AD}	P{R94B10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB110C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140407_32_B2', age: 'Day 1-5'
20x-Brain-1994454159276900450	JRC_MB242A_Brain_2014_20140407_32_C3	P{R64F07-p65.AD}	P{R57C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB242A	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140407_32_C3', age: 'Day 1-5'
20x-Brain-1994454134882828386	JRC_MB082C_Brain_2014_20140401_32_D1	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB082C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_32_D1', age: 'Day 1-5'
20x-Brain-1994454135457448034	JRC_MB082C_Brain_2014_20140401_32_D2	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB082C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_32_D2', age: 'Day 1-5'
20x-Brain-1994454135952375906	JRC_MB082C_Brain_2014_20140401_32_D3	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB082C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_32_D3', age: 'Day 1-5'
20x-Brain-1994454136602493026	JRC_MB082C_Brain_2014_20140401_32_D5	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB082C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_32_D5', age: 'Day 1-5'
20x-Brain-1994454138011779170	JRC_MB093C_Brain_2014_20140401_32_E3	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB093C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_32_E3', age: 'Day 1-5'
20x-Brain-1994454139639169122	JRC_MB077B_Brain_2014_20140401_32_F2	P{R25D01-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB077B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_32_F2', age: 'Day 1-5'
20x-Brain-1994454140087959650	JRC_MB077B_Brain_2014_20140401_32_F3	P{R25D01-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB077B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_32_F3', age: 'Day 1-5'
20x-Brain-1994454140431892578	JRC_MB077B_Brain_2014_20140401_32_F4	P{R25D01-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB077B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_32_F4', age: 'Day 1-5'
20x-Brain-1994454141010706530	JRC_MB051B_Brain_2014_20140401_32_G4	P{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB051B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_32_G4', age: 'Day 1-5'
20x-Brain-1995312307160219746	JRC_MB242A_Brain_2014_20140401_33_A2	P{R64F07-p65.AD}	P{R57C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB242A	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_33_A2', age: 'Day 1-5'
20x-Brain-1995312309999763554	JRC_MB057B_Brain_2014_20140401_33_B4	P{R80G12-p65.AD}	P{R53H03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB057B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_33_B4', age: 'Day 1-5'
20x-Brain-1995312310914121826	JRC_MB310C_Brain_2014_20140401_33_C2	PBac{R52G04-p65.AD}	P{R17C11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB310C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_33_C2', age: 'Day 1-5'
20x-Brain-1995312314043072610	JRC_MB083C_Brain_2014_20140401_33_E1	PBac{R52G04-p65.AD}	P{R94B10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB083C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_33_E1', age: 'Day 1-5'
20x-Brain-1995312314856767586	JRC_MB083C_Brain_2014_20140401_33_E3	PBac{R52G04-p65.AD}	P{R94B10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB083C	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140401_33_E3', age: 'Day 1-5'
20x-Brain-1995312354434220130	JRC_MB057B_Brain_2014_20140410_32_A1	P{R80G12-p65.AD}	P{R53H03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB057B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140410_32_A1', age: 'Day 1-5'
20x-Brain-1995312366144716898	JRC_MB050B_Brain_2014_20140410_32_G2	P{R65B09-p65.AD}	P{R11F03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB050B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140410_32_G2', age: 'Day 1-5'
20x-Brain-1995312366538981474	JRC_MB050B_Brain_2014_20140410_32_G3	P{R65B09-p65.AD}	P{R11F03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	GMR_MB050B	tile(s): 'brain', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140410_32_G3', age: 'Day 1-5'
