filename	label	AD	DBD	part_of
Janelia-2214518396760883237-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_722_212_2586724834188722212_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH990_Brain_2020__1	P{R48F03-p65.AD}	P{R37G11-GAL4.DBD}	female organism|adult brain
Janelia-2214518399424266277-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_453_476_2587048757627453476_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1139_Brain_2020__1	P{R93A02-p65.AD}	P{R44G08-GAL4.DBD}	female organism|adult brain
Janelia-2214518403266248741-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_508_068_2587048564366508068_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1744_Brain_2020__1	P{R92D09-p65.AD}	P{R92A07-GAL4.DBD}	female organism|adult brain
Janelia-2214518403912171557-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_171_684_2587048964310171684_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1538_Brain_2020__1	P{R93A02-p65.AD}	P{R66B12-GAL4.DBD}	female organism|adult brain
Janelia-2214518405891883045-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_365_988_2587048964314365988_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1721_Brain_2020__1	P{R92D09-p65.AD}	P{R85F05-GAL4.DBD}	female organism|adult brain
Janelia-2214518414641201189-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_640_676_2587048964406640676_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1396_Brain_2020__1	P{R94B04-p65.AD}	P{R55C09-GAL4.DBD}	female organism|adult brain
Janelia-2214518416981622821-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_271_140_2587048756436271140_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH629_Brain_2020__1	P{R30A10-p65.AD}	P{R10H02-GAL4.DBD}	female organism|adult brain
Janelia-2214518418202165285-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_157_412_2587048964029157412_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1000_Brain_2020__1	P{R94B04-p65.AD}	P{R38F08-GAL4.DBD}	female organism|adult brain
Janelia-2214518420110573605-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_660_132_2586725318022660132_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1899_Brain_2020__1	P{VT007394-p65.AD}	P{R75C05-GAL4.DBD}	female organism|adult brain
Janelia-2214518423801561125-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_474_404_2586725325228474404_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1940_Brain_2020__1	P{R66A08-p65.AD}	P{VT000926-GAL4.DBD}	female organism|adult brain
Janelia-2214518431422611493-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_041_316_2586725321571041316_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1989_Brain_2020__1	P{R22D02-p65.AD}	P{VT008671-GAL4.DBD}	female organism|adult brain
Janelia-2214518440650080293-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_966_500_2586725318827966500_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1893_Brain_2020__1	P{R18B06-p65.AD}	P{VT024617-GAL4.DBD}	female organism|adult brain
Janelia-2214518449202266149-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_961_764_2586725325605961764_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1990_Brain_2020__1	P{R25G10-p65.AD}	P{VT008671-GAL4.DBD}	female organism|adult brain
Janelia-2214518454323511333-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_152_612_2586724834608152612_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1983_Brain_2020__1	P{R76E07-p65.AD}	P{VT008671-GAL4.DBD}	female organism|adult brain
Janelia-2216619376738566242-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_413_988_2586724834268413988_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2051_Brain_2020__1	P{VT022244-p65.AD}	P{VT044340-GAL4.DBD}	female organism|adult brain
Janelia-2216619384422531170-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_455_780_2586724834679455780_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1925_Brain_2020__1	P{VT017375-p65.AD}	P{R75C05-GAL4.DBD}	female organism|adult brain
Janelia-2216619384883904610-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_855_588_2586724935560855588_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2185_Brain_2020__1	P{R64B08-p65.AD}	P{VT029317-GAL4.DBD}	female organism|adult brain
Janelia-2216619385336889442-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_934_884_2586724834473934884_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2001_Brain_2020__1	P{VT022244-p65.AD}	P{VT014480-GAL4.DBD}	female organism|adult brain
Janelia-2216619385777291362-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_844_388_2586724834687844388_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2033_Brain_2020__1	P{VT043152-p65.AD}	P{VT027015-GAL4.DBD}	female organism|adult brain
Janelia-2219289889357168677-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_188_004_2586724833551188004_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2087_Brain_2020__1	P{VT006486-p65.AD}	P{VT060731-GAL4.DBD}	female organism|adult brain
Janelia-2219289891043278885-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_135_972_2586724555540135972_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2220_Brain_2020__1	P{VT041887-p65.AD}	P{VT060077-GAL4.DBD}	female organism|adult brain
Janelia-2219289892200906789-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_938_980_2586724834473938980_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2170_Brain_2020__1	P{VT002834-p65.AD}	P{VT008659-GAL4.DBD}	female organism|adult brain
Janelia-2220008000096043106-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_599_714_2220046999791599714_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH123_Brain_2020__2	P{R16C09-p65.AD}	P{R20G01-GAL4.DBD}	female organism|adult brain
Janelia-2220008409283952738-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_974_949_2335272394567974949_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH578_Brain_2020__3	P{R70G02-p65.AD}	P{R94F11-GAL4.DBD}	female organism|adult brain
Janelia-2220008535859658850-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_446_437_2334751264761446437_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1543_Brain_2020__2	P{R76E07-p65.AD}	P{R66B12-GAL4.DBD}	female organism|adult brain
Janelia-2220008585016901730-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_369_253_2333404566143369253_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1543_Brain_2020__3	P{R76E07-p65.AD}	P{R66B12-GAL4.DBD}	female organism|adult brain
Janelia-2222844524126797922-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_576_034_2225281983825576034_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH2448_Brain_2020__3	P{R10E07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain
Janelia-2222844654481571938-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_535_842_2225306854693535842_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH2453_Brain_2020__3	PBac{R20A02-p65.AD}	P{R67F03-GAL4.DBD}	female organism|adult brain
Janelia-2224620837623824482-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_975_970_2225279544560975970_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH258_Brain_2020__3	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain
Janelia-2224620949989228642-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_094_498_2573078262620094498_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH173_Brain_2020__2	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain
Janelia-2224620963264200802-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_713_124_2573218056490713124_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH173_Brain_2020__3	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain
Janelia-2224621007149203554-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_828_450_2573058256368828450_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH206_Brain_2020__3	P{R70G02-p65.AD}	P{R31D07-GAL4.DBD}	female organism|adult brain
Janelia-2225723907892052066-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_394_786_2225779567585394786_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1475_Brain_2020__3	P{R86A05-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain
Janelia-2225724263506116706-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_831_717_2332841594773831717_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1046_Brain_2020__2	P{R82F03-p65.AD}	P{R41G09-GAL4.DBD}	female organism|adult brain
Janelia-2225724276630093922-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_824_229_2336862453410824229_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1046_Brain_2020__3	P{R82F03-p65.AD}	P{R41G09-GAL4.DBD}	female organism|adult brain
Janelia-2227892495910436962-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_523_236_2587048563913523236_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2094_Brain_2020__1	P{VT006486-p65.AD}	P{VT008489-GAL4.DBD}	female organism|adult brain
Janelia-2227892498221498466-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_832_164_2586724935430832164_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2382_Brain_2020__1	P{VT006202-p65.AD}	P{VT008671-GAL4.DBD}	female organism|adult brain
Janelia-2227892499601424482-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_593_124_2586724834725593124_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2392_Brain_2020__1	P{R34E09-p65.AD}	P{VT023823-GAL4.DBD}	female organism|adult brain
Janelia-2227892500972961890-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_308_260_2586725318576308260_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2385_Brain_2020__1	P{R70G05-p65.AD}	P{VT008683-GAL4.DBD}	female organism|adult brain
Janelia-2227892501916680290-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_212_196_2586725321445212196_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2387_Brain_2020__1	P{R44G08-p65.AD}	P{VT016266-GAL4.DBD}	female organism|adult brain
Janelia-2229158715838169162-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_800_996_2586725325429800996_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2201_Brain_2020__1	P{VT058720-p65.AD}	P{VT041887-GAL4.DBD}	female organism|adult brain
Janelia-2229158718082121802-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_694_500_2586725321973694500_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2193_Brain_2020__1	P{VT060077-p65.AD}	P{VT029317-GAL4.DBD}	female organism|adult brain
Janelia-2229158719428493386-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_813_476_2586725321738813476_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2088_Brain_2020__1	P{VT060731-p65.AD}	P{VT006486-GAL4.DBD}	female organism|adult brain
Janelia-2229158722104459338-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_002_724_2586725321894002724_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1959_Brain_2020__1	P{R58F03-p65.AD}	P{R30A10-GAL4.DBD}	female organism|adult brain
Janelia-2229803294002249765-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_492_133_2333564462847492133_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1518_Brain_2020__2	P{R85A07-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain
Janelia-2229803307851841573-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_452_517_2229837495250452517_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1518_Brain_2020__3	P{R85A07-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain
Janelia-2230497300231225381-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_152_866_2567999486341152866_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH180_Brain_2020__2	P{R24C08-p65.AD}	P{R30E03-GAL4.DBD}	female organism|adult brain
Janelia-2230497320028340261-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_367_458_2567978030580367458_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH180_Brain_2020__3	P{R24C08-p65.AD}	P{R30E03-GAL4.DBD}	female organism|adult brain
Janelia-2230497374478794789-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_616_226_2568021009789616226_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH166_Brain_2020__2	P{R31D07-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain
Janelia-2230497410956656677-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_474_530_2568038365299474530_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH168_Brain_2020__2	P{R46A08-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain
Janelia-2232920564161314890-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_219_978_2232949348084219978_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH509_Brain_2020__3	P{R13C04-p65.AD}	P{R79C09-GAL4.DBD}	female organism|adult brain
Janelia-2232920867682123850-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_891_466_2232945769176891466_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH412_Brain_2020__2	P{R22B12-p65.AD}	P{R54G12-GAL4.DBD}	female organism|adult brain
Janelia-2232920877043810378-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_486_154_2234169137645486154_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH412_Brain_2020__3	P{R22B12-p65.AD}	P{R54G12-GAL4.DBD}	female organism|adult brain
Janelia-2244772300840763466-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_963_748_2587048564030963748_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2316_Brain_2020__1	P{VT023823-p65.AD}	P{R34E09-GAL4.DBD}	female organism|adult brain
Janelia-2254058535572734026-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_284_106_2254079102426284106_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH168_Brain_2020__3	P{R46A08-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain
Janelia-2254058600504754250-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_559_434_2254087242236559434_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH166_Brain_2020__3	P{R31D07-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain
Janelia-2254058672097329226-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_743_946_2254080564497743946_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH259_Brain_2020__2	P{R93F07-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain
Janelia-2259820042738729058-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_158_818_2567977027223158818_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH85_Brain_2020__2	P{R50H07-p65.AD}	P{R16H04-GAL4.DBD}	female organism|adult brain
Janelia-2259820046098366562-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_570_082_2567984076237570082_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH85_Brain_2020__3	P{R50H07-p65.AD}	P{R16H04-GAL4.DBD}	female organism|adult brain
Janelia-2259820137366421602-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_240_994_2567986906604240994_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH163_Brain_2020__2	P{R16C09-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain
Janelia-2259820140877054050-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_684_194_2568002441991684194_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH163_Brain_2020__3	P{R16C09-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain
Janelia-2259820145776001122-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_123_492_2568079763839123492_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH279_Brain_2020__2	P{R70G05-p65.AD}	P{R41H09-GAL4.DBD}	female organism|adult brain
Janelia-2262796568010686538-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_160_292_2586725321336160292_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1850_Brain_2020__1	P{R49B08-p65.AD}	P{VT024617-GAL4.DBD}	female organism|adult brain
Janelia-2262796569642270794-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_790_052_2586725321608790052_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1900_Brain_2020__1	P{R17A04-p65.AD}	P{VT041432-GAL4.DBD}	female organism|adult brain
Janelia-2262796573857546314-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_023_460_2586725318786023460_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH1943_Brain_2020__1	P{R22A12-p65.AD}	P{VT020714-GAL4.DBD}	female organism|adult brain
Janelia-2262796577259126858-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_613_348_2586724834121613348_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2233_Brain_2020__1	P{R37A11-p65.AD}	P{VT050273-GAL4.DBD}	female organism|adult brain
Janelia-2262796580828479562-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_279_844_2586724834956279844_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_LH2041_Brain_2020__1	P{VT049488-p65.AD}	P{VT043152-GAL4.DBD}	female organism|adult brain
Janelia-2268136045008650314-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_342_181_2334477367214342181_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_LH2456_Brain_2020__1	P{R38D01-p65.AD}	P{R77F05-GAL4.DBD}	female organism|adult brain
Janelia-2268136045008650314-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_217_892_2624117030420217892_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_LH2456_Brain_2020__2	P{R38D01-p65.AD}	P{R77F05-GAL4.DBD}	female organism|adult brain
Janelia-2270696836543021093-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_919_013_2332838644705919013_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1828_Brain_2020__2	P{R64B08-p65.AD}	P{R95F09-GAL4.DBD}	female organism|adult brain
Janelia-2270696849021075493-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_655_266_2574666442930655266_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_LH1828_Brain_2020__3	P{R64B08-p65.AD}	P{R95F09-GAL4.DBD}	female organism|adult brain
Janelia-2270696849021075493-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_759_202_2574768216282759202_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1828_Brain_2020__4	P{R64B08-p65.AD}	P{R95F09-GAL4.DBD}	female organism|adult brain
Janelia-2270696897641447461-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_580_362_2284570120749580362_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH2456_Brain_2020__3	P{R38D01-p65.AD}	P{R77F05-GAL4.DBD}	female organism|adult brain
Janelia-2270696911327461413-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_419_402_2284616987944419402_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH2456_Brain_2020__4	P{R38D01-p65.AD}	P{R77F05-GAL4.DBD}	female organism|adult brain
Janelia-2274952618562293858-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_679_242_2284784767276679242_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1112_Brain_2020__2	P{R37E08-p65.AD}	P{R41H07-GAL4.DBD}	female organism|adult brain
Janelia-2274952651139448930-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_650_058_2284795133620650058_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1112_Brain_2020__3	P{R37E08-p65.AD}	P{R41H07-GAL4.DBD}	female organism|adult brain
Janelia-2281141843670335562-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_332_618_2284790722324332618_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH185_Brain_2020__2	P{R20A03-p65.AD}	P{R30H02-GAL4.DBD}	female organism|adult brain
Janelia-2281141916064022602-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_520_677_2337295074737520677_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH260_Brain_2020__2	P{R46E07-p65.AD}	P{R38F08-GAL4.DBD}	female organism|adult brain
Janelia-2281141944329437258-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_175_589_2336518522433175589_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_LH260_Brain_2020__3	P{R46E07-p65.AD}	P{R38F08-GAL4.DBD}	female organism|adult brain
Janelia-2281141944329437258-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_956_005_2336609683759956005_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH260_Brain_2020__4	P{R46E07-p65.AD}	P{R38F08-GAL4.DBD}	female organism|adult brain
Janelia-2285857416048279650-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_165_346_2287853726490165346_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1293_Brain_2020__2	P{R16C09-p65.AD}	P{R52H12-GAL4.DBD}	female organism|adult brain
Janelia-2285857428547305570-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_877_858_2285881483077877858_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1293_Brain_2020__3	P{R16C09-p65.AD}	P{R52H12-GAL4.DBD}	female organism|adult brain
Janelia-2287992842536091685-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_888_485_2333560730390888485_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH2087_Brain_2020__2	P{VT006486-p65.AD}	P{VT060731-GAL4.DBD}	female organism|adult brain
Janelia-2287992843249123365-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_163_554_2339273837910163554_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH2087_Brain_2020__3	P{VT006486-p65.AD}	P{VT060731-GAL4.DBD}	female organism|adult brain
Janelia-2287992856322768933-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_579_940_2574746376579579940_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH2185_Brain_2020__2	P{R64B08-p65.AD}	P{VT029317-GAL4.DBD}	female organism|adult brain
Janelia-2287992857065160741-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_746_020_2574761481400746020_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH2185_Brain_2020__3	P{R64B08-p65.AD}	P{VT029317-GAL4.DBD}	female organism|adult brain
Janelia-2287992858386366501-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_517_541_2337220141466517541_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH2233_Brain_2020__2	P{R37A11-p65.AD}	P{VT050273-GAL4.DBD}	female organism|adult brain
Janelia-2287992858931626021-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_274_469_2338533115200274469_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH2233_Brain_2020__3	P{R37A11-p65.AD}	P{VT050273-GAL4.DBD}	female organism|adult brain
Janelia-2288809079029628965-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_568_738_2574768295802568738_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1614_Brain_2020__2	P{R44G08-p65.AD}	P{R81A04-GAL4.DBD}	female organism|adult brain
Janelia-2288809082913554469-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_460_834_2574811634912460834_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1721_Brain_2020__2	P{R92D09-p65.AD}	P{R85F05-GAL4.DBD}	female organism|adult brain
Janelia-2288809083999879205-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_419_914_2296504822624419914_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1721_Brain_2020__3	P{R92D09-p65.AD}	P{R85F05-GAL4.DBD}	female organism|adult brain
Janelia-2288809088487784485-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_501_514_2296502514813501514_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH374_Brain_2020__2	P{R13E04-p65.AD}	P{R53B06-GAL4.DBD}	female organism|adult brain
Janelia-2288809091276996645-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_695_202_2574770102146695202_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH374_Brain_2020__3	P{R13E04-p65.AD}	P{R53B06-GAL4.DBD}	female organism|adult brain
Janelia-2288809094426918949-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_427_045_2384734921328427045_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH1740_Brain_2020__2	P{R12H12-p65.AD}	P{R92A07-GAL4.DBD}	female organism|adult brain
