filename	label	AD	DBD	part_of
Janelia-2216619384883904610-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_855_588_2586724935560855588_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2216619384883904610-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_855_588_2586724935560855588_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{R64B08-p65.AD}	P{VT029317-GAL4.DBD}	female organism|adult brain
Janelia-2216619385336889442-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_934_884_2586724834473934884_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2216619385336889442-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_934_884_2586724834473934884_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{VT022244-p65.AD}	P{VT014480-GAL4.DBD}	female organism|adult brain
Janelia-2216619385777291362-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_844_388_2586724834687844388_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2216619385777291362-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_844_388_2586724834687844388_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{VT043152-p65.AD}	P{VT027015-GAL4.DBD}	female organism|adult brain
Janelia-2219289889357168677-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_188_004_2586724833551188004_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2219289889357168677-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_188_004_2586724833551188004_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{VT006486-p65.AD}	P{VT060731-GAL4.DBD}	female organism|adult brain
Janelia-2219289891043278885-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_135_972_2586724555540135972_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2219289891043278885-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_135_972_2586724555540135972_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{VT041887-p65.AD}	P{VT060077-GAL4.DBD}	female organism|adult brain
Janelia-2219289892200906789-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_938_980_2586724834473938980_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2219289892200906789-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_938_980_2586724834473938980_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{VT002834-p65.AD}	P{VT008659-GAL4.DBD}	female organism|adult brain
Janelia-2227892495910436962-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_523_236_2587048563913523236_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2227892495910436962-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_523_236_2587048563913523236_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{VT006486-p65.AD}	P{VT008489-GAL4.DBD}	female organism|adult brain
Janelia-2227892498221498466-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_832_164_2586724935430832164_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2227892498221498466-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_832_164_2586724935430832164_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{VT006202-p65.AD}	P{VT008671-GAL4.DBD}	female organism|adult brain
Janelia-2227892499601424482-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_593_124_2586724834725593124_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2227892499601424482-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_593_124_2586724834725593124_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{R34E09-p65.AD}	P{VT023823-GAL4.DBD}	female organism|adult brain
Janelia-2227892500972961890-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_308_260_2586725318576308260_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2227892500972961890-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_308_260_2586725318576308260_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{R70G05-p65.AD}	P{VT008683-GAL4.DBD}	female organism|adult brain
Janelia-2227892501916680290-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_212_196_2586725321445212196_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2227892501916680290-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_212_196_2586725321445212196_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{R44G08-p65.AD}	P{VT016266-GAL4.DBD}	female organism|adult brain
Janelia-2229158715838169162-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_800_996_2586725325429800996_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2229158715838169162-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_800_996_2586725325429800996_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{VT058720-p65.AD}	P{VT041887-GAL4.DBD}	female organism|adult brain
Janelia-2229158718082121802-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_694_500_2586725321973694500_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2229158718082121802-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_694_500_2586725321973694500_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{VT060077-p65.AD}	P{VT029317-GAL4.DBD}	female organism|adult brain
Janelia-2229158719428493386-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_813_476_2586725321738813476_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2229158719428493386-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_813_476_2586725321738813476_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{VT060731-p65.AD}	P{VT006486-GAL4.DBD}	female organism|adult brain
Janelia-2229158722104459338-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_002_724_2586725321894002724_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2229158722104459338-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_002_724_2586725321894002724_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{R58F03-p65.AD}	P{R30A10-GAL4.DBD}	female organism|adult brain
Janelia-2262796568010686538-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_160_292_2586725321336160292_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2262796568010686538-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_160_292_2586725321336160292_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{R49B08-p65.AD}	P{VT024617-GAL4.DBD}	female organism|adult brain
Janelia-2262796569642270794-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_790_052_2586725321608790052_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2262796569642270794-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_790_052_2586725321608790052_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{R17A04-p65.AD}	P{VT041432-GAL4.DBD}	female organism|adult brain
Janelia-2262796573857546314-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_023_460_2586725318786023460_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2262796573857546314-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_023_460_2586725318786023460_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{R22A12-p65.AD}	P{VT020714-GAL4.DBD}	female organism|adult brain
Janelia-2262796577259126858-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_613_348_2586724834121613348_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2262796577259126858-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_613_348_2586724834121613348_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{R37A11-p65.AD}	P{VT050273-GAL4.DBD}	female organism|adult brain
Janelia-2262796580828479562-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_279_844_2586724834956279844_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2262796580828479562-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_279_844_2586724834956279844_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{VT049488-p65.AD}	P{VT043152-GAL4.DBD}	female organism|adult brain
Janelia-2293193745685807202-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_538_852_2586724838005538852_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2293193745685807202-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_538_852_2586724838005538852_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{R70D02-p65.AD}	NOT_IN_FB	female organism|adult brain
Janelia-2328247140893065361-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_969_508_2586724935476969508_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	Janelia-2328247140893065361-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_969_508_2586724935476969508_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	P{R27C09-p65.AD}	P{R76G09-GAL4.DBD}	female organism|adult brain
Janelia-2084467421808164962-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_430_838_2586717108813430838_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2084467421808164962-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_430_838_2586717108813430838_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R84F07-p65.AD}	P{R10G01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2084467454364352610-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_555_382_2586718351107555382_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2084467454364352610-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_555_382_2586718351107555382_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R13E04-p65.AD}	P{R53B06-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2094604375107305570-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_814_518_2586719221882814518_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2094604375107305570-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_814_518_2586719221882814518_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R79C09-p65.AD}	P{R22A12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2094604408745623650-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_807_158_2586721690901807158_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2094604408745623650-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_807_158_2586721690901807158_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R14E05-p65.AD}	P{R41H09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2094604442115506274-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_442_102_2586720854813442102_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2094604442115506274-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_442_102_2586720854813442102_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R14B11-p65.AD}	P{R38F08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2094604460230705250-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_179_382_2586718952990179382_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2094604460230705250-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_179_382_2586718952990179382_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R31D07-p65.AD}	P{R25B07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2094604469693055074-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_662_326_2586723947508662326_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2094604469693055074-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_662_326_2586723947508662326_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R24C08-p65.AD}	P{R30E03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2131148851887734882-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_420_342_2586717586129420342_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2131148851887734882-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_420_342_2586717586129420342_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R84A06-p65.AD}	P{R25B10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2131148856853790818-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_646_518_2586720854515646518_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2131148856853790818-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_646_518_2586720854515646518_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R29G05-p65.AD}	P{R37G11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2131148865070432354-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_866_102_2586718560004866102_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2131148865070432354-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_866_102_2586718560004866102_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R84F07-p65.AD}	P{R37A11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2131148918669443170-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_887_990_2586715225310887990_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2131148918669443170-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_887_990_2586715225310887990_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R34C08-p65.AD}	P{R22C12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2134776485519556706-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_446_198_2586718213341446198_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2134776485519556706-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_446_198_2586718213341446198_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R82F03-p65.AD}	P{R34G01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2134776487977418850-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_142_198_2586717750395142198_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2134776487977418850-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_142_198_2586717750395142198_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R42D01-p65.AD}	P{R86A05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2134776508990881890-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_159_478_2586715683421159478_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2134776508990881890-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_159_478_2586715683421159478_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R84F07-p65.AD}	P{R30H02-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136913422183301218-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_819_446_2586717108821819446_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2136913422183301218-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_819_446_2586717108821819446_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R64E06-p65.AD}	P{R65C07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136913423949103202-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_820_470_2586717431493820470_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2136913423949103202-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_820_470_2586717431493820470_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R30F11-p65.AD}	P{R48D05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136913426557960290-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_961_846_2586717108716961846_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2136913426557960290-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_961_846_2586717108716961846_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R11E08-p65.AD}	P{R28A10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136913443607806050-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_465_270_2586720299139465270_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2136913443607806050-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_465_270_2586720299139465270_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R86A05-p65.AD}	P{R65C07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2146798862671544418-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_697_014_2586716028230697014_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2146798862671544418-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_697_014_2586716028230697014_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R16C09-p65.AD}	P{R20G01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2146798879260016738-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_033_206_2586719766186033206_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2146798879260016738-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_033_206_2586719766186033206_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R82F03-p65.AD}	P{R41G09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150514057159901282-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_420_278_2586721084426420278_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2150514057159901282-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_420_278_2586721084426420278_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R43D01-p65.AD}	P{R76G09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150514057994567778-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_511_542_2586721899656511542_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2150514057994567778-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_511_542_2586721899656511542_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R20G01-p65.AD}	P{R76G09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150514063182921826-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_034_102_2586719221132034102_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2150514063182921826-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_034_102_2586719221132034102_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R38D01-p65.AD}	P{R54G12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150514064801923170-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_783_350_2586723871721783350_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2150514064801923170-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_783_350_2586723871721783350_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R22B12-p65.AD}	P{R54G12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150514073568018530-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_415_030_2586722601036415030_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2150514073568018530-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_415_030_2586722601036415030_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R16C09-p65.AD}	P{R52H12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150514097014177890-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_342_070_2586719058464342070_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2150514097014177890-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_342_070_2586719058464342070_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R38F08-p65.AD}	P{R52H12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2185901045320777826-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_285_540_2587066487227285540_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2185901045320777826-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_285_540_2587066487227285540_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R16C09-p65.AD}	P{R94F11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2199647564557451338-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_802_020_2587062437605802020_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2199647564557451338-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_802_020_2587062437605802020_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R65H10-p65.AD}	P{R46E11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2199647569083105354-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_063_332_2587062527691063332_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2199647569083105354-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_063_332_2587062527691063332_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R22B12-p65.AD}	P{R94F11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2206700925093937250-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_816_164_2587065456816816164_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2206700925093937250-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_816_164_2587065456816816164_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R12H12-p65.AD}	P{R92A07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2206700927358861410-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_825_444_2587062437735825444_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2206700927358861410-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_825_444_2587062437735825444_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R16C09-p65.AD}	P{R85F05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518368952647717-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_126_372_2586742575738126372_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2214518368952647717-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_126_372_2586742575738126372_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R37E08-p65.AD}	P{R20G10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518375437041701-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_597_732_2587065075101597732_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2214518375437041701-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_597_732_2587065075101597732_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R30A10-p65.AD}	P{R95F09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518383351693349-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_841_380_2587068036854841380_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2214518383351693349-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_841_380_2587068036854841380_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R91F03-p65.AD}	P{R71D08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518388145782821-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_872_676_2587065762069872676_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2214518388145782821-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_872_676_2587065762069872676_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R44G08-p65.AD}	P{R81A04-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518390821748773-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_153_572_2587067214553153572_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2214518390821748773-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_153_572_2587067214553153572_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R51H04-p65.AD}	P{R17B08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518391501226021-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_885_860_2587063256375885860_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2214518391501226021-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_885_860_2587063256375885860_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R49B08-p65.AD}	P{R65C07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518395456454693-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_108_516_2587062781849108516_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	Janelia-2214518395456454693-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_108_516_2587062781849108516_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	P{R49B08-p65.AD}	P{R53D01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
